"id","create_uid/id","create_date","info2","info3","info","devka_ins_id/id","devka_ins_id/auto_install","devka_ins_id/create_uid/id","devka_ins_id/create_date","devka_ins_id/icon","devka_ins_id/inst2_id/id","devka_ins_id/write_uid/id","devka_ins_id/write_date","devka_ins_id/sequence","devka_ins_id/uninst_id/id","devka_ins_id/uninst2_id/id","devka_ins_id/upg_id/id","devka_ins_id/upg2_id/id","devka_uninst_id/id","devka_uninst_id/auto_install","devka_uninst_id/create_uid/id","devka_uninst_id/create_date","devka_uninst_id/icon","devka_uninst_id/inst_id/id","devka_uninst_id/inst2_id/id","devka_uninst_id/write_uid/id","devka_uninst_id/write_date","devka_uninst_id/sequence","devka_uninst_id/uninst2_id/id","devka_uninst_id/upg_id/id","devka_uninst_id/upg2_id/id","devka_upg_id/id","devka_upg_id/auto_install","devka_upg_id/create_uid/id","devka_upg_id/create_date","devka_upg_id/icon","devka_upg_id/inst_id/id","devka_upg_id/inst2_id/id","devka_upg_id/write_uid/id","devka_upg_id/write_date","devka_upg_id/sequence","devka_upg_id/uninst_id/id","devka_upg_id/uninst2_id/id","devka_upg_id/upg2_id/id","devka2_ins_id/id","devka2_ins_id/auto_install","devka2_ins_id/create_uid/id","devka2_ins_id/create_date","devka2_ins_id/icon","devka2_ins_id/inst_id/id","devka2_ins_id/write_uid/id","devka2_ins_id/write_date","devka2_ins_id/sequence","devka2_ins_id/uninst_id/id","devka2_ins_id/uninst2_id/id","devka2_ins_id/upg_id/id","devka2_ins_id/upg2_id/id","devka2_uninst_id/id","devka2_uninst_id/auto_install","devka2_uninst_id/create_uid/id","devka2_uninst_id/create_date","devka2_uninst_id/icon","devka2_uninst_id/inst_id/id","devka2_uninst_id/inst2_id/id","devka2_uninst_id/write_uid/id","devka2_uninst_id/write_date","devka2_uninst_id/sequence","devka2_uninst_id/uninst_id/id","devka2_uninst_id/upg_id/id","devka2_uninst_id/upg2_id/id","devka2_upg_id/id","devka2_upg_id/auto_install","devka2_upg_id/create_uid/id","devka2_upg_id/create_date","devka2_upg_id/icon","devka2_upg_id/inst_id/id","devka2_upg_id/inst2_id/id","devka2_upg_id/write_uid/id","devka2_upg_id/write_date","devka2_upg_id/sequence","devka2_upg_id/uninst_id/id","devka2_upg_id/uninst2_id/id","devka2_upg_id/upg_id/id","write_uid/id","write_date","name","dt_date","bug_free","is_update"
"","","","","","","base.module_product_expiry","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_product_extended","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_product_margin","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_product_visible_discount","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_project_issue_sheet","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_project_timesheet","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_purchase_analytic_plans","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_purchase_double_validation","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_purchase_requisition","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_report","True","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_report_intrastat","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_report_webkit","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_resource","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_sale_analytic_plans","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_sale_crm","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_sale_journal","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_sale_margin","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_sale_mrp","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_sale_order_dates","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_sale_service","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_sales_team","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_sale_stock","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_share","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_stock_dropshipping","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_stock_invoice_directly","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_stock_picking_wave","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_subscription","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_survey_crm","True","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_warning","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_web","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_web_analytics","False","","","/web_analytics/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_web_api","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_web_calendar","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_web_diagram","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_web_gantt","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_web_graph","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_web_kanban","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_web_kanban_gauge","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_web_kanban_sparkline","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_web_linkedin","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_website","False","","","/website/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_website_blog","False","","","/website_blog/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_website_certification","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_website_crm","False","","","/website_crm/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_website_crm_partner_assign","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_website_customer","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_website_event","False","","","/website_event/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_website_event_sale","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_website_event_track","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_website_forum","False","","","/website_forum/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_website_forum_doc","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_website_gengo","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_website_google_map","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_website_hr","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_website_hr_recruitment","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_website_instantclick","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_website_livechat","True","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_website_mail","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_website_mail_group","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_website_membership","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_website_partner","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_website_payment","False","","","/website_payment/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_website_project","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_website_quote","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_website_report","True","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_website_sale","False","","","/website_sale/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_website_sale_delivery","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_website_sale_options","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_website_twitter","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_web_view_editor","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_fleet","False","","","/fleet/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
